COL	15070785	110	1787674230111731
COL	15070785	111	1787674230111735
COL	15070785	112	1787674230111740
COL	15070785	113	1787674230111743
COL	15070785	114	1787674230111746
COL	15070785	115	1787674230111749
COL	15070785	116	1787674230111752
COL	15070785	117	1787674230111755
COL	15070785	118	1787674230111758
COL	15070785	119	1787674230111761
COL	15070785	120	1787674230111764
COL	15070785	121	1787674230111767
COL	15070785	122	1787674230111770
COL	15070785	123	1787674230111773
COL	15070785	124	1787674230111777
COL	15070785	125	1787674230111780
COL	15070785	126	1787674230111783
COL	15070785	127	1787674230111785
COL	15070786	8	1787673458063634
COL	15070786	14	1787673458065202
COL	15070786	18	1787673458071163
COL	15070786	47	1787673458072786
COL	15070786	57	1787673458073151
COL	15070786	1	1787673458077168
COL	15070786	9	1787673458081724
COL	15070786	61	1787673458081790
COL	15070786	30	1787673458082844
COL	15070786	5	1787673458086290
COL	15070786	6	1787673458086777
COL	15070786	28	1787673458087270
COL	15070786	26	1787673458087789
COL	15070786	12	1787673458088079
COL	15070786	10	1787673458088102
COL	15070786	0	1787673458088327
COL	15070786	13	1787673458089667
COL	15070786	7	1787673458091411
COL	15070786	4	1787673458091515
COL	15070786	3	1787673458091636
COL	15070786	15	1787673458091999
COL	15070786	11	1787673458092149
COL	15070786	2	1787673458092151
COL	15070786	16	1787673458092378
COL	15070786	119	1787673458092612
COL	15070786	17	1787673458093369
COL	15070786	19	1787673458093908
COL	15070786	33	1787673458094940
COL	15070786	27	1787673458095248
COL	15070786	21	1787673458095251
COL	15070786	25	1787673458095727
COL	15070786	22	1787673458096121
COL	15070786	31	1787673458096309
COL	15070786	32	1787673458096589
COL	15070786	62	1787673458096603
COL	15070786	29	1787673458096686
COL	15070786	23	1787673458096988
COL	15070786	20	1787673458097209
COL	15070786	38	1787673458097723
COL	15070786	36	1787673458098023
COL	15070786	37	1787673458098276
COL	15070786	40	1787673458099706
COL	15070786	41	1787673458099887
COL	15070786	24	1787673458099890
COL	15070786	42	1787673458100111
COL	15070786	43	1787673458100114
COL	15070786	53	1787673458100128
COL	15070786	39	1787673458100504
COL	15070786	44	1787673458100622
COL	15070786	45	1787673458100862
COL	15070786	60	1787673458101111
COL	15070786	49	1787673458101436
COL	15070786	51	1787673458101957
COL	15070786	55	1787673458102033
COL	15070786	34	1787673458102871
COL	15070786	52	1787673458103347
COL	15070786	56	1787673458103463
COL	15070786	48	1787673458103587
COL	15070786	54	1787673458103825
COL	15070786	58	1787673458104583
COL	15070786	63	1787673458104849
COL	15070786	46	1787673458105101
COL	15070786	59	1787673458105306
COL	15070786	65	1787673458105852
COL	15070786	67	1787673458106051
COL	15070786	66	1787673458106233
COL	15070786	64	1787673458106390
COL	15070786	118	1787673458107419
COL	15070786	71	1787673458107935
COL	15070786	69	1787673458108104
COL	15070786	73	1787673458108107
COL	15070786	77	1787673458108364
COL	15070786	68	1787673458108367
COL	15070786	70	1787673458108671
COL	15070786	78	1787673458108674
COL	15070786	72	1787673458108677
COL	15070786	76	1787673458108944
COL	15070786	79	1787673458108947
COL	15070786	75	1787673458109715
COL	15070786	81	1787673458109802
COL	15070786	82	1787673458109919
COL	15070786	80	1787673458109922
COL	15070786	87	1787673458110049
COL	15070786	88	1787673458111569
COL	15070786	92	1787673458111684
COL	15070786	86	1787673458111847
COL	15070786	95	1787673458112027
COL	15070786	94	1787673458112578
COL	15070786	93	1787673458112697
COL	15070786	85	1787673458112880
COL	15070786	83	1787673458113042
COL	15070786	90	1787673458113045
COL	15070786	97	1787673458113878
COL	15070786	84	1787673458113881
COL	15070786	89	1787673458114035
COL	15070786	101	1787673458114038
COL	15070786	100	1787673458114330
COL	15070786	99	1787673458114774
COL	15070786	98	1787673458114857
COL	15070786	102	1787673458114949
COL	15070786	104	1787673458115101
COL	15070786	103	1787673458116657
COL	15070786	91	1787673458116974
COL	15070786	107	1787673458116978
COL	15070786	113	1787673458116999
COL	15070786	105	1787673458117144
COL	15070786	109	1787673458117147
COL	15070786	106	1787673458117249
COL	15070786	110	1787673458117625
COL	15070786	116	1787673458117632
COL	15070786	115	1787673458117941
COL	15070786	96	1787673458117944
COL	15070786	117	1787673458118444
COL	15070786	114	1787673458119055
COL	15070786	111	1787673458119061
COL	15070786	108	1787673458119738
COL	15070786	112	1787673458120515
COL	15070786	120	1787673458120942
COL	15070786	123	1787673458120945
COL	15070786	122	1787673458121163
COL	15070786	124	1787673458121449
COL	15070786	121	1787673458121516
COL	15070786	126	1787673458121740
COL	15070786	127	1787673458121743
COL	15070786	125	1787673458122490
COL	15070786	35	1787673458127760
COL	15070786	50	1787673458167806
COL	15070786	74	1787673458180385
DONE	15070786	-	1787673458321994
COL	15070786	0	1787674224716145
COL	15070786	127	1787674224716145
COL	15070786	126	1787674224716145
COL	15070786	125	1787674224716145
COL	15070786	124	1787674224716145
COL	15070786	123	1787674224716145
COL	15070786	122	1787674224716145
COL	15070786	121	1787674224716145
COL	15070786	120	1787674224716145
COL	15070786	119	1787674224716145
COL	15070786	118	1787674224716145
COL	15070786	117	1787674224716145
COL	15070786	116	1787674224716145
COL	15070786	115	1787674224716145
COL	15070786	114	1787674224716145
COL	15070786	113	1787674224716145
COL	15070786	112	1787674224716145
COL	15070786	111	1787674224716145
COL	15070786	110	1787674224716145
COL	15070786	109	1787674224716145
COL	15070786	108	1787674224716145
COL	15070786	107	1787674224716145
COL	15070786	106	1787674224716145
COL	15070786	105	1787674224716145
COL	15070786	104	1787674224716145
COL	15070786	103	1787674224716145
COL	15070786	102	1787674224716145
COL	15070786	101	1787674224716145
COL	15070786	100	1787674224716145
COL	15070786	99	1787674224716145
COL	15070786	98	1787674224716145
COL	15070786	97	1787674224716145
COL	15070786	96	1787674224716145
COL	15070786	95	1787674224716145
COL	15070786	94	1787674224716145
COL	15070786	93	1787674224716145
COL	15070786	92	1787674224716145
COL	15070786	91	1787674224716145
COL	15070786	90	1787674224716145
COL	15070786	89	1787674224716145
COL	15070786	88	1787674224716145
COL	15070786	87	1787674224716145
COL	15070786	86	1787674224716145
COL	15070786	85	1787674224716145
COL	15070786	84	1787674224716145
COL	15070786	83	1787674224716145
COL	15070786	82	1787674224716145
COL	15070786	81	1787674224716145
COL	15070786	80	1787674224716145
COL	15070786	79	1787674224716145
COL	15070786	78	1787674224716145
COL	15070786	77	1787674224716145
COL	15070786	76	1787674224716145
COL	15070786	75	1787674224716145
COL	15070786	74	1787674224716145
COL	15070786	73	1787674224716145
COL	15070786	72	1787674224716145
COL	15070786	71	1787674224716145
COL	15070786	70	1787674224716145
COL	15070786	69	1787674224716145
COL	15070786	68	1787674224716145
COL	15070786	67	1787674224716145
COL	15070786	66	1787674224716145
COL	15070786	65	1787674224716145
COL	15070786	64	1787674224716145
COL	15070786	63	1787674224716145
COL	15070786	62	1787674224716145
COL	15070786	61	1787674224716145
COL	15070786	60	1787674224716145
COL	15070786	59	1787674224716145
COL	15070786	58	1787674224716145
COL	15070786	57	1787674224716145
COL	15070786	56	1787674224716145
COL	15070786	55	1787674224716145
COL	15070786	54	1787674224716145
COL	15070786	53	1787674224716145
COL	15070786	52	1787674224716145
COL	15070786	51	1787674224716145
COL	15070786	50	1787674224716145
COL	15070786	49	1787674224716145
COL	15070786	48	1787674224716145
COL	15070786	47	1787674224716145
COL	15070786	46	1787674224716145
COL	15070786	45	1787674224716145
COL	15070786	44	1787674224716145
COL	15070786	43	1787674224716145
COL	15070786	42	1787674224716145
COL	15070786	41	1787674224716145
COL	15070786	40	1787674224716145
COL	15070786	39	1787674224716145
COL	15070786	38	1787674224716145
COL	15070786	37	1787674224716145
COL	15070786	36	1787674224716145
COL	15070786	35	1787674224716145
COL	15070786	34	1787674224716145
COL	15070786	33	1787674224716145
COL	15070786	32	1787674224716145
COL	15070786	31	1787674224716145
COL	15070786	30	1787674224716145
COL	15070786	29	1787674224716145
COL	15070786	28	1787674224716145
COL	15070786	27	1787674224716145
COL	15070786	26	1787674224716145
COL	15070786	25	1787674224716145
COL	15070786	24	1787674224716145
COL	15070786	23	1787674224716145
COL	15070786	22	1787674224716145
COL	15070786	21	1787674224716145
COL	15070786	20	1787674224716145
COL	15070786	19	1787674224716145
COL	15070786	18	1787674224716145
COL	15070786	17	1787674224716145
COL	15070786	16	1787674224716145
COL	15070786	15	1787674224716145
COL	15070786	14	1787674224716145
COL	15070786	13	1787674224716145
COL	15070786	12	1787674224716145
COL	15070786	11	1787674224716145
COL	15070786	10	1787674224716145
COL	15070786	9	1787674224716145
COL	15070786	8	1787674224716145
COL	15070786	7	1787674224716145
COL	15070786	6	1787674224716145
COL	15070786	5	1787674224716145
COL	15070786	4	1787674224716145
COL	15070786	3	1787674224716145
COL	15070786	2	1787674224716145
COL	15070786	1	1787674224716145
COL	15070786	0	1787674230111788
COL	15070786	1	1787674230111791
COL	15070786	2	1787674230111794
COL	15070786	3	1787674230111798
COL	15070786	4	1787674230111801
COL	15070786	5	1787674230111804
COL	15070786	6	1787674230111807
COL	15070786	7	1787674230111810
COL	15070786	8	1787674230111813
COL	15070786	9	1787674230111816
COL	15070786	10	1787674230111820
COL	15070786	11	1787674230111823
COL	15070786	12	1787674230111826
COL	15070786	13	1787674230111829
COL	15070786	14	1787674230111832
COL	15070786	15	1787674230111835
COL	15070786	16	1787674230111838
COL	15070786	17	1787674230111841
COL	15070786	18	1787674230111844
COL	15070786	19	1787674230111847
COL	15070786	20	1787674230111850
COL	15070786	21	1787674230111853
COL	15070786	22	1787674230111856
COL	15070786	23	1787674230111859
COL	15070786	24	1787674230111862
COL	15070786	25	1787674230111866
COL	15070786	26	1787674230111869
COL	15070786	27	1787674230111872
COL	15070786	28	1787674230111875
COL	15070786	29	1787674230111878
COL	15070786	30	1787674230111881
COL	15070786	31	1787674230111884
COL	15070786	32	1787674230111890
COL	15070786	33	1787674230111893
COL	15070786	34	1787674230111897
COL	15070786	35	1787674230111899
COL	15070786	36	1787674230111903
COL	15070786	37	1787674230111906
COL	15070786	38	1787674230111909
COL	15070786	39	1787674230111912
COL	15070786	40	1787674230111915
COL	15070786	41	1787674230111918
COL	15070786	42	1787674230111921
COL	15070786	43	1787674230111923
COL	15070786	44	1787674230111926
COL	15070786	45	1787674230111929
COL	15070786	46	1787674230111931
COL	15070786	47	1787674230111934
COL	15070786	48	1787674230111938
COL	15070786	49	1787674230111941
COL	15070786	50	1787674230111953
COL	15070786	51	1787674230111956
COL	15070786	52	1787674230111959
COL	15070786	53	1787674230111962
COL	15070786	54	1787674230111965
COL	15070786	55	1787674230111969
COL	15070786	56	1787674230111972
COL	15070786	57	1787674230111975
COL	15070786	58	1787674230111978
COL	15070786	59	1787674230111981
COL	15070786	60	1787674230111985
COL	15070786	61	1787674230111988
COL	15070786	62	1787674230111991
COL	15070786	63	1787674230111994
COL	15070786	64	1787674230111997
COL	15070786	65	1787674230112000
COL	15070786	66	1787674230112003
COL	15070786	67	1787674230112006
COL	15070786	68	1787674230112009
COL	15070786	69	1787674230112012
COL	15070786	70	1787674230112015
COL	15070786	71	1787674230112018
COL	15070786	72	1787674230112021
COL	15070786	73	1787674230112024
COL	15070786	74	1787674230112027
COL	15070786	75	1787674230112030
COL	15070786	76	1787674230112034
COL	15070786	77	1787674230112037
COL	15070786	78	1787674230112039
COL	15070786	79	1787674230112045
COL	15070786	80	1787674230112048
COL	15070786	81	1787674230112052
COL	15070786	82	1787674230112055
COL	15070786	83	1787674230112058
COL	15070786	84	1787674230112061
COL	15070786	85	1787674230112064
COL	15070786	86	1787674230112067
COL	15070786	87	1787674230112071
COL	15070786	88	1787674230112074
COL	15070786	89	1787674230112077
COL	15070786	90	1787674230112080
COL	15070786	91	1787674230112083
COL	15070786	92	1787674230112086
COL	15070786	93	1787674230112089
COL	15070786	94	1787674230112092
COL	15070786	95	1787674230112095
COL	15070786	96	1787674230112098
COL	15070786	97	1787674230112101
COL	15070786	98	1787674230112105
COL	15070786	99	1787674230112108
COL	15070786	100	1787674230112110
COL	15070786	101	1787674230112113
COL	15070786	102	1787674230112116
COL	15070786	103	1787674230112120
COL	15070786	104	1787674230112122
COL	15070786	105	1787674230112125
COL	15070786	106	1787674230112128
COL	15070786	107	1787674230112131
COL	15070786	108	1787674230112134
COL	15070786	109	1787674230112138
COL	15070786	110	1787674230112141
COL	15070786	111	1787674230112144
COL	15070786	112	1787674230112147
COL	15070786	113	1787674230112150
COL	15070786	114	1787674230112153
COL	15070786	115	1787674230112155
COL	15070786	116	1787674230112159
COL	15070786	117	1787674230112162
COL	15070786	118	1787674230112165
COL	15070786	119	1787674230112168
COL	15070786	120	1787674230112171
COL	15070786	121	1787674230112174
COL	15070786	122	1787674230112177
COL	15070786	123	1787674230112181
COL	15070786	124	1787674230112184
COL	15070786	125	1787674230112187
COL	15070786	126	1787674230112190
COL	15070786	127	1787674230112206
COL	15070787	5	1787673469931888
COL	15070787	0	1787673469937584
COL	15070787	11	1787673469945920
COL	15070787	81	1787673469947697
COL	15070787	99	1787673469950167
COL	15070787	6	1787673469950707
COL	15070787	4	1787673469950869
COL	15070787	33	1787673469951935
COL	15070787	2	1787673469953917
COL	15070787	18	1787673469954277
COL	15070787	67	1787673469954479
COL	15070787	73	1787673469955514
COL	15070787	8	1787673469956650
COL	15070787	32	1787673469956847
